sku;name;images;video;stock_a;stock_a_days;stock_b;stock_b_days;stock_c;stock_c_days;pvd_old;pvd;pvd_dif;pvr_old;pvr;pvr_dif;category
S72142566;Ladies' Sunglasses Superdry SDS GIRLFRIEND 50172;https://www.bigbuy.eu/7812475/ladies-sunglasses-superdry-sds-girlfriend-50172_1297240.jpg;-;1;1;0;5;1;1;-;37.14;0.00%;-;46.43;0.00%;Sunglasses
S72142508;Ladies' Sunglasses Max Mara MM0056 5753E;https://www.bigbuy.eu/7812461/ladies-sunglasses-max-mara-mm0056-5753e_1297235.jpg;-;2;1;0;5;2;1;-;63.91;0.00%;-;75.19;0.00%;Sunglasses
S72142493;Ladies' Sunglasses Lacoste L6072S;https://www.bigbuy.eu/7812559/ladies-sunglasses-lacoste-l6072s_1297265.jpg;-;1;1;0;5;1;1;-;110.9;0.00%;-;123.22;0.00%;Sunglasses
S72139866;Ladies' Sunglasses Replay RY633S 5305H;https://www.bigbuy.eu/7812542/ladies-sunglasses-replay-ry633s-5305h_1297259.jpg;-;2;1;0;5;2;1;-;46.07;0.00%;-;56.18;0.00%;Sunglasses
S72142444;Ladies' Sunglasses Guess GU7919 5869G;https://www.bigbuy.eu/7806399/ladies-sunglasses-guess-gu7919-5869g_1296010.jpg;-;39;1;0;5;39;1;-;51.02;0.00%;-;62.22;0.00%;Sunglasses
S72142079;Ladies' Sunglasses Guess GU00155 5769F;https://www.bigbuy.eu/7806396/ladies-sunglasses-guess-gu00155-5769f_1296009.jpg;-;50;1;0;5;50;1;-;51.02;0.00%;-;62.22;0.00%;Sunglasses
S0800516;Ladies' Sunglasses LGR SIWA-HAVANA09;https://www.bigbuy.eu/7806179/ladies-sunglasses-lgr-siwa-havana09_1295959.jpg;-;1;1;0;5;0;1;-;37.4;0.00%;-;52.94;0.00%;Sunglasses
S0800637;Ladies' Sunglasses Burberry BE4384-401373;https://www.bigbuy.eu/7806009/ladies-sunglasses-burberry-be4384-401373_1295922.jpg;-;1;1;0;5;0;1;-;72.73;0.00%;-;102.94;0.00%;Sunglasses
S0800664;Ladies' Sunglasses Italia Independent 0037-096-000;https://www.bigbuy.eu/7806002/ladies-sunglasses-italia-independent-0037-096-000_1295920.jpg;-;1;1;0;5;0;1;-;10.53;0.00%;-;16.67;0.00%;Sunglasses
S0800669;Ladies' Sunglasses Italia Independent 0917-CRK-053;https://www.bigbuy.eu/7805988/ladies-sunglasses-italia-independent-0917-crk-053_1295917.jpg;-;1;1;0;5;0;1;-;17.65;0.00%;-;25.0;0.00%;Sunglasses
S0800665;Ladies' Sunglasses Italia Independent 0024-093-000;https://www.bigbuy.eu/7805972/ladies-sunglasses-italia-independent-0024-093-000_1295914.jpg;-;1;1;0;5;0;1;-;15.29;0.00%;-;21.67;0.00%;Sunglasses
S0800766;Ladies' Sunglasses Italia Independent 0026-036-000;https://www.bigbuy.eu/7805957/ladies-sunglasses-italia-independent-0026-036-000_1295911.jpg;-;1;1;0;5;0;1;-;14.74;0.00%;-;23.33;0.00%;Sunglasses
S0800481;Ladies' Sunglasses Italia Independent 0202-055-000;https://www.bigbuy.eu/7805953/ladies-sunglasses-italia-independent-0202-055-000_1295910.jpg;-;1;1;0;5;0;1;-;6.35;0.00%;-;10.25;0.00%;Sunglasses
S0800472;Ladies' Sunglasses Pepe Jeans PJ7289C355;https://www.bigbuy.eu/7805282/ladies-sunglasses-pepe-jeans-pj7289c355_1295822.jpg;-;1;1;0;5;0;1;-;10.53;0.00%;-;16.67;0.00%;Sunglasses
S0800549;Ladies' Sunglasses Victoria's Secret PK0012-5916X;https://www.bigbuy.eu/7804820/ladies-sunglasses-victoria-s-secret-pk0012-5916x_1295783.jpg;-;1;1;0;5;0;1;-;7.41;0.00%;-;11.96;0.00%;Sunglasses
S0800718;Ladies' Sunglasses Victoria Beckham VB671S5914009;https://www.bigbuy.eu/7804807/ladies-sunglasses-victoria-beckham-vb671s5914009_1295781.jpg;-;1;1;0;5;0;1;-;40.52;0.00%;-;57.35;0.00%;Sunglasses
S0800629;Ladies' Sunglasses Havaianas SAMPA-XWL;https://www.bigbuy.eu/7804728/ladies-sunglasses-havaianas-sampa-xwl_1295767.jpg;-;1;1;0;5;0;1;-;20.63;0.00%;-;32.67;0.00%;Sunglasses
S0800588;Ladies' Sunglasses Jimmy Choo BIRDIESPEFIB;https://www.bigbuy.eu/7804594/ladies-sunglasses-jimmy-choo-birdiespefib_1295747.jpg;-;2;1;0;5;0;1;-;58.18;0.00%;-;82.35;0.00%;Sunglasses
S0800630;Ladies' Sunglasses Jimmy Choo LETI-S-LKSGB;https://www.bigbuy.eu/7804585/ladies-sunglasses-jimmy-choo-leti-s-lksgb_1295745.jpg;-;1;1;0;5;0;1;-;65.45;0.00%;-;92.65;0.00%;Sunglasses
S0800635;Ladies' Sunglasses Missoni MMI0071S09Z;https://www.bigbuy.eu/7804576/ladies-sunglasses-missoni-mmi0071s09z_1295743.jpg;-;1;1;0;5;0;1;-;31.05;0.00%;-;46.1;0.00%;Sunglasses
S0800696;Ladies' Sunglasses Marc Jacobs MARC529S0A84Q;https://www.bigbuy.eu/7804582/ladies-sunglasses-marc-jacobs-marc529s0a84q_1295744.jpg;-;1;1;0;5;0;1;-;37.4;0.00%;-;52.94;0.00%;Sunglasses
S0800543;Ladies' Sunglasses Polaroid PLD6051GS-35J;https://www.bigbuy.eu/7804556/ladies-sunglasses-polaroid-pld6051gs-35j_1295740.jpg;-;2;1;0;5;0;1;-;10.53;0.00%;-;16.67;0.00%;Sunglasses
S0800582;Ladies' Sunglasses Nike CITYPERSONADJ;https://www.bigbuy.eu/7804493/ladies-sunglasses-nike-citypersonadj_1295731.jpg;-;1;1;0;5;0;1;-;34.74;0.00%;-;51.56;0.00%;Sunglasses
S0800631;Ladies' Sunglasses Zadig & Voltaire SZV377S5608FC;https://www.bigbuy.eu/7804485/ladies-sunglasses-zadig-voltaire-szv377s5608fc_1295729.jpg;-;1;1;0;5;0;1;-;43.64;0.00%;-;61.76;0.00%;Sunglasses
S0800717;Ladies' Sunglasses Furla SFU694-5509TU;https://www.bigbuy.eu/7804479/ladies-sunglasses-furla-sfu694-5509tu_1295728.jpg;-;1;1;0;5;0;1;-;40.52;0.00%;-;57.35;0.00%;Sunglasses
S0800649;Ladies' Sunglasses Just Cavalli SJC031-600349;https://www.bigbuy.eu/7804469/ladies-sunglasses-just-cavalli-sjc031-600349_1295725.jpg;-;1;1;0;5;0;1;-;36.36;0.00%;-;51.47;0.00%;Sunglasses
S0800776;Ladies' Sunglasses Furla SFU600-590A93;https://www.bigbuy.eu/7804462/ladies-sunglasses-furla-sfu600-590a93_1295724.jpg;-;1;1;0;5;0;1;-;40.52;0.00%;-;57.35;0.00%;Sunglasses
S72142366;Ladies' Sunglasses Comma 77178 5647;https://www.bigbuy.eu/7800497/ladies-sunglasses-comma-77178-5647_1295102.jpg;-;5;1;0;5;5;1;-;36.75;0.00%;-;45.94;0.00%;Sunglasses
S72142234;Child Sunglasses Under Armour UA 7001_S;https://www.bigbuy.eu/7800512/child-sunglasses-under-armour-ua-7001-s_1295108.jpg;-;1;1;0;5;1;1;-;101.96;0.00%;-;115.86;0.00%;Sunglasses
S72119093;Ladies' Sunglasses Marc Jacobs MARC 804_S;https://www.bigbuy.eu/7800494/ladies-sunglasses-marc-jacobs-marc-804-s_1295101.jpg;-;1;1;0;5;1;1;-;127.25;0.00%;-;141.39;0.00%;Sunglasses
S05125603;Ladies' Sunglasses Guess GU00132 ø 58 mm;https://www.bigbuy.eu/7799352/ladies-sunglasses-guess-gu00132-oe-58-mm_1294701.jpg;-;1;1;0;5;1;1;-;46.81;0.00%;-;52.6;0.00%;Sunglasses
S72137599;Ladies' Sunglasses Jimmy Choo JC 3011;https://www.bigbuy.eu/7788077/ladies-sunglasses-jimmy-choo-jc-3011_1293567.jpg;-;2;1;0;5;2;1;-;136.12;0.00%;-;151.24;0.00%;Sunglasses
S72137246;Ladies' Sunglasses Etro ETRO 0135;https://www.bigbuy.eu/7788075/ladies-sunglasses-etro-etro-0135_1293566.jpg;-;1;1;0;5;1;1;-;168.08;0.00%;-;186.76;0.00%;Sunglasses
S72142063;Ladies' Sunglasses Max Mara MM0080 5168V;https://www.bigbuy.eu/7741633/ladies-sunglasses-max-mara-mm0080-5168v_1290016.jpg;-;5;1;0;5;5;1;-;63.91;0.00%;-;75.19;0.00%;Sunglasses
S72142062;Ladies' Sunglasses Max Mara MM0080 5153Y;https://www.bigbuy.eu/7741632/ladies-sunglasses-max-mara-mm0080-5153y_1290015.jpg;-;3;1;0;5;3;1;-;63.91;0.00%;-;75.19;0.00%;Sunglasses
S72142061;Ladies' Sunglasses Max Mara MM0072 6025L;https://www.bigbuy.eu/7741629/ladies-sunglasses-max-mara-mm0072-6025l_1290014.jpg;-;3;1;0;5;3;1;-;65.71;0.00%;-;77.31;0.00%;Sunglasses
S72142060;Ladies' Sunglasses Max Mara MM0069 5552G;https://www.bigbuy.eu/7741626/ladies-sunglasses-max-mara-mm0069-5552g_1290013.jpg;-;2;1;0;5;2;1;-;65.71;0.00%;-;77.31;0.00%;Sunglasses
S72142059;Ladies' Sunglasses Max Mara MM0054 6148F;https://www.bigbuy.eu/7741623/ladies-sunglasses-max-mara-mm0054-6148f_1290012.jpg;-;4;1;0;5;4;1;-;65.71;0.00%;-;77.31;0.00%;Sunglasses
S72142058;Ladies' Sunglasses Max Mara MM0040 5454T;https://www.bigbuy.eu/7741617/ladies-sunglasses-max-mara-mm0040-5454t_1290011.jpg;-;7;1;0;5;7;1;-;65.71;0.00%;-;77.31;0.00%;Sunglasses
S72142057;Ladies' Sunglasses Max Mara MM0026 6432F;https://www.bigbuy.eu/7741613/ladies-sunglasses-max-mara-mm0026-6432f_1290010.jpg;-;2;1;0;5;2;1;-;63.91;0.00%;-;75.19;0.00%;Sunglasses
S72141962;Ladies' Sunglasses Comma 77244 5314;https://www.bigbuy.eu/7741605/ladies-sunglasses-comma-77244-5314_1290007.jpg;-;1;1;0;5;1;1;-;36.75;0.00%;-;45.94;0.00%;Sunglasses
S72141787;Ladies' Sunglasses Emilio Pucci EP0229 6032W;https://www.bigbuy.eu/7741596/ladies-sunglasses-emilio-pucci-ep0229-6032w_1290004.jpg;-;32;1;0;5;32;1;-;69.32;0.00%;-;81.55;0.00%;Sunglasses
S72141786;Ladies' Sunglasses Emilio Pucci EP0226 5932G;https://www.bigbuy.eu/7741593/ladies-sunglasses-emilio-pucci-ep0226-5932g_1290003.jpg;-;23;1;0;5;23;1;-;65.71;0.00%;-;77.31;0.00%;Sunglasses
S72141785;Men's Sunglasses Emilio Pucci EP0226 5932A;https://www.bigbuy.eu/7741590/men-s-sunglasses-emilio-pucci-ep0226-5932a_1290002.jpg;-;20;1;0;5;20;1;-;65.71;0.00%;-;77.31;0.00%;Sunglasses
S72141784;Ladies' Sunglasses Emilio Pucci EP0214 5052E;https://www.bigbuy.eu/7741587/ladies-sunglasses-emilio-pucci-ep0214-5052e_1290001.jpg;-;13;1;0;5;13;1;-;65.71;0.00%;-;77.31;0.00%;Sunglasses
S72141783;Ladies' Sunglasses Emilio Pucci EP0214 5001A;https://www.bigbuy.eu/7741584/ladies-sunglasses-emilio-pucci-ep0214-5001a_1290000.jpg;-;18;1;0;5;18;1;-;65.71;0.00%;-;77.31;0.00%;Sunglasses
S72141782;Ladies' Sunglasses Emilio Pucci EP0212 5052E;https://www.bigbuy.eu/7741581/ladies-sunglasses-emilio-pucci-ep0212-5052e_1289999.jpg;-;27;1;0;5;27;1;-;65.71;0.00%;-;77.31;0.00%;Sunglasses
S72141772;Ladies' Sunglasses Polaroid PLD 6208_S_XN 52807M9;https://www.bigbuy.eu/7741575/ladies-sunglasses-polaroid-pld-6208-s-xn-52807m9_1289998.jpg;-;50;1;0;5;50;1;-;39.36;0.00%;-;48.0;0.00%;Sunglasses
S72141714;Ladies' Sunglasses Guess GU00130 6187X;https://www.bigbuy.eu/7741572/ladies-sunglasses-guess-gu00130-6187x_1289996.jpg;-;7;1;0;5;7;1;-;52.41;0.00%;-;63.91;0.00%;Sunglasses
S72141710;Ladies' Sunglasses Guess GU7907 5944F;https://www.bigbuy.eu/7741569/ladies-sunglasses-guess-gu7907-5944f_1289995.jpg;-;5;1;0;5;5;1;-;45.15;0.00%;-;55.06;0.00%;Sunglasses
S72139874;Ladies' Sunglasses Replay RY655S 5302;https://www.bigbuy.eu/7741562/ladies-sunglasses-replay-ry655s-5302_1289994.jpg;-;3;1;0;5;3;1;-;47.21;0.00%;-;57.57;0.00%;Sunglasses
S72139873;Ladies' Sunglasses Replay RY655S 5301;https://www.bigbuy.eu/7741560/ladies-sunglasses-replay-ry655s-5301_1289992.jpg;-;3;1;0;5;3;1;-;47.21;0.00%;-;57.57;0.00%;Sunglasses
S72139872;Ladies' Sunglasses Replay RY654S 5302;https://www.bigbuy.eu/7741574/ladies-sunglasses-replay-ry654s-5302_1289997.jpg;-;3;1;0;5;3;1;-;47.21;0.00%;-;57.57;0.00%;Sunglasses
S72139871;Ladies' Sunglasses Replay RY654S 5301;https://www.bigbuy.eu/7741561/ladies-sunglasses-replay-ry654s-5301_1289993.jpg;-;3;1;0;5;3;1;-;47.21;0.00%;-;57.57;0.00%;Sunglasses
S72139783;Ladies' Sunglasses Max Mara MM0070-H 5834K;https://www.bigbuy.eu/7739366/ladies-sunglasses-max-mara-mm0070-h-5834k_1289383.jpg;-;5;1;0;5;5;1;-;65.71;0.00%;-;77.31;0.00%;Sunglasses
S72139782;Ladies' Sunglasses Max Mara MM0066 5752L;https://www.bigbuy.eu/7739363/ladies-sunglasses-max-mara-mm0066-5752l_1289382.jpg;-;5;1;0;5;5;1;-;65.71;0.00%;-;77.31;0.00%;Sunglasses
S72139781;Ladies' Sunglasses Max Mara MM0051 5283W;https://www.bigbuy.eu/7739360/ladies-sunglasses-max-mara-mm0051-5283w_1289381.jpg;-;8;1;0;5;8;1;-;65.71;0.00%;-;77.31;0.00%;Sunglasses
S72139780;Ladies' Sunglasses Max Mara MM0050-F 7190X;https://www.bigbuy.eu/7739357/ladies-sunglasses-max-mara-mm0050-f-7190x_1289380.jpg;-;4;1;0;5;4;1;-;65.71;0.00%;-;77.31;0.00%;Sunglasses
S72139779;Ladies' Sunglasses Max Mara MM0044 5652S;https://www.bigbuy.eu/7739354/ladies-sunglasses-max-mara-mm0044-5652s_1289379.jpg;-;3;1;0;5;3;1;-;65.71;0.00%;-;77.31;0.00%;Sunglasses
S72139778;Ladies' Sunglasses Max Mara MM0037 6071B;https://www.bigbuy.eu/7739351/ladies-sunglasses-max-mara-mm0037-6071b_1289378.jpg;-;5;1;0;5;5;1;-;63.91;0.00%;-;75.19;0.00%;Sunglasses
S72139777;Ladies' Sunglasses Max Mara MM0028 5756E;https://www.bigbuy.eu/7739348/ladies-sunglasses-max-mara-mm0028-5756e_1289377.jpg;-;2;1;0;5;2;1;-;65.71;0.00%;-;77.31;0.00%;Sunglasses
S72139776;Ladies' Sunglasses Love Moschino MOL000_S;https://www.bigbuy.eu/7739346/ladies-sunglasses-love-moschino-mol000-s_1289376.jpg;-;1;1;0;5;1;1;-;116.84;0.00%;-;129.82;0.00%;Sunglasses
S72139775;Ladies' Sunglasses Love Moschino MOL073_S;https://www.bigbuy.eu/7739344/ladies-sunglasses-love-moschino-mol073-s_1289375.jpg;-;1;1;0;5;1;1;-;118.32;0.00%;-;131.47;0.00%;Sunglasses
S72139774;Ladies' Sunglasses LIU JO LJ821S;https://www.bigbuy.eu/7739342/ladies-sunglasses-liu-jo-lj821s_1289374.jpg;-;1;1;0;5;1;1;-;102.72;0.00%;-;116.73;0.00%;Sunglasses
S72139759;Ladies' Sunglasses Guess GU7483;https://www.bigbuy.eu/7739338/ladies-sunglasses-guess-gu7483_1289373.jpg;-;3;1;0;5;3;1;-;83.08;0.00%;-;94.41;0.00%;Sunglasses
S72139618;Ladies' Sunglasses Guess GU7903 5701A;https://www.bigbuy.eu/7739337/ladies-sunglasses-guess-gu7903-5701a_1289372.jpg;-;8;1;0;5;8;1;-;51.02;0.00%;-;62.22;0.00%;Sunglasses
S72138886;Ladies' Sunglasses Pepe Jeans PJ7410 49996P;https://www.bigbuy.eu/7739330/ladies-sunglasses-pepe-jeans-pj7410-49996p_1289369.jpg;-;22;1;0;5;22;1;-;37.97;0.00%;-;47.46;0.00%;Sunglasses
S72138885;Ladies' Sunglasses Pepe Jeans PJ7410 49338P;https://www.bigbuy.eu/7739329/ladies-sunglasses-pepe-jeans-pj7410-49338p_1289368.jpg;-;34;1;0;5;34;1;-;37.97;0.00%;-;47.46;0.00%;Sunglasses
S72138887;Ladies' Sunglasses Pepe Jeans PJ7411 52075P;https://www.bigbuy.eu/7739324/ladies-sunglasses-pepe-jeans-pj7411-52075p_1289365.jpg;-;13;1;0;5;13;1;-;38.81;0.00%;-;48.51;0.00%;Sunglasses
S72138200;Ladies' Sunglasses Polaroid PLD 6246_S 52807M9;https://www.bigbuy.eu/7739262/ladies-sunglasses-polaroid-pld-6246-s-52807m9_1289343.jpg;-;50;1;0;5;50;1;-;38.39;0.00%;-;47.99;0.00%;Sunglasses
S72138198;Ladies' Sunglasses Polaroid PLD 6242_S_X 54807M9;https://www.bigbuy.eu/7739259/ladies-sunglasses-polaroid-pld-6242-s-x-54807m9_1289342.jpg;-;50;1;0;5;50;1;-;41.36;0.00%;-;50.44;0.00%;Sunglasses
S72138197;Ladies' Sunglasses Polaroid PLD 6242_S_X 54789M9;https://www.bigbuy.eu/7739256/ladies-sunglasses-polaroid-pld-6242-s-x-54789m9_1289341.jpg;-;8;1;0;5;8;1;-;41.36;0.00%;-;50.44;0.00%;Sunglasses
S72138184;Ladies' Sunglasses Polaroid PLD 4097_S 57807M9;https://www.bigbuy.eu/7739241/ladies-sunglasses-polaroid-pld-4097-s-57807m9_1289336.jpg;-;50;1;0;5;50;1;-;44.29;0.00%;-;54.01;0.00%;Sunglasses
S72138070;Ladies' Sunglasses Guess GU00151 5757F;https://www.bigbuy.eu/7739217/ladies-sunglasses-guess-gu00151-5757f_1289328.jpg;-;50;1;0;5;50;1;-;51.02;0.00%;-;62.22;0.00%;Sunglasses
S72138067;Ladies' Sunglasses Guess GU00108 6074B;https://www.bigbuy.eu/7739215/ladies-sunglasses-guess-gu00108-6074b_1289327.jpg;-;17;1;0;5;17;1;-;52.41;0.00%;-;63.91;0.00%;Sunglasses
S72138065;Ladies' Sunglasses Guess GU00088 6232G;https://www.bigbuy.eu/7739211/ladies-sunglasses-guess-gu00088-6232g_1289326.jpg;-;19;1;0;5;19;1;-;51.02;0.00%;-;62.22;0.00%;Sunglasses
S72138051;Ladies' Sunglasses Guess GU7883 5652F;https://www.bigbuy.eu/7739204/ladies-sunglasses-guess-gu7883-5652f_1289323.jpg;-;43;1;0;5;43;1;-;51.02;0.00%;-;62.22;0.00%;Sunglasses
S72125932;Ladies' Sunglasses Kate Spade KS CAILIN 2_S;https://www.bigbuy.eu/7739194/ladies-sunglasses-kate-spade-ks-cailin-2-s_1289320.jpg;-;1;1;0;5;1;1;-;114.61;0.00%;-;127.34;0.00%;Sunglasses
S72139736;Ladies' Sunglasses Comma 77223 5579;https://www.bigbuy.eu/7735044/ladies-sunglasses-comma-77223-5579_1288166.jpg;-;2;1;0;5;2;1;-;36.75;0.00%;-;45.94;0.00%;Sunglasses
S72139638;Ladies' Sunglasses Trussardi TSW3011 5605A;https://www.bigbuy.eu/7735038/ladies-sunglasses-trussardi-tsw3011-5605a_1288165.jpg;-;50;1;0;5;50;1;-;62.51;0.00%;-;73.54;0.00%;Sunglasses
S72139637;Ladies' Sunglasses Trussardi TSW3012 5603B;https://www.bigbuy.eu/7735034/ladies-sunglasses-trussardi-tsw3012-5603b_1288162.jpg;-;31;1;0;5;31;1;-;62.51;0.00%;-;73.54;0.00%;Sunglasses
S72139636;Ladies' Sunglasses Trussardi TSW9014 56T01;https://www.bigbuy.eu/7735191/ladies-sunglasses-trussardi-tsw9014-56t01_1288221.jpg;-;50;1;0;5;50;1;-;65.87;0.00%;-;77.49;0.00%;Sunglasses
S72139635;Ladies' Sunglasses Trussardi TSW9012 55D01;https://www.bigbuy.eu/7735041/ladies-sunglasses-trussardi-tsw9012-55d01_1288161.jpg;-;6;1;0;5;6;1;-;65.87;0.00%;-;77.49;0.00%;Sunglasses
S72139619;Ladies' Sunglasses Guess GU7872 5866B;https://www.bigbuy.eu/7735182/ladies-sunglasses-guess-gu7872-5866b_1288217.jpg;-;4;1;0;5;4;1;-;52.41;0.00%;-;63.91;0.00%;Sunglasses
S72139532;Ladies' Sunglasses O'Neill ONS 9014 2-0 55120P;https://www.bigbuy.eu/7735018/ladies-sunglasses-o-neill-ons-9014-2-0-55120p_1288156.jpg;-;2;1;0;5;2;1;-;39.74;0.00%;-;48.46;0.00%;Sunglasses
S72139525;Ladies' Sunglasses O'Neill ONS 9009 2-0 54104P;https://www.bigbuy.eu/7735106/ladies-sunglasses-o-neill-ons-9009-2-0-54104p_1288189.jpg;-;1;1;0;5;1;1;-;40.65;0.00%;-;49.57;0.00%;Sunglasses
S72139519;Ladies' Sunglasses O'Neill ONS 9036 2-0 52161P;https://www.bigbuy.eu/7735083/ladies-sunglasses-o-neill-ons-9036-2-0-52161p_1288180.jpg;-;1;1;0;5;1;1;-;39.74;0.00%;-;48.46;0.00%;Sunglasses
S72139518;Ladies' Sunglasses O'Neill ONS 9036 2-0 52102P;https://www.bigbuy.eu/7735029/ladies-sunglasses-o-neill-ons-9036-2-0-52102p_1288160.jpg;-;1;1;0;5;1;1;-;39.74;0.00%;-;48.46;0.00%;Sunglasses
S72139512;Ladies' Sunglasses O'Neill ONS 9058 2-0 57108P;https://www.bigbuy.eu/7735022/ladies-sunglasses-o-neill-ons-9058-2-0-57108p_1288158.jpg;-;1;1;0;5;1;1;-;39.74;0.00%;-;48.46;0.00%;Sunglasses
S72139496;Ladies' Sunglasses O'Neill ONS 9035 2-0 53102P;https://www.bigbuy.eu/7735020/ladies-sunglasses-o-neill-ons-9035-2-0-53102p_1288157.jpg;-;1;1;0;5;1;1;-;39.74;0.00%;-;48.46;0.00%;Sunglasses
S72139495;Ladies' Sunglasses O'Neill ONS 9034 2-0 57161P;https://www.bigbuy.eu/7734999/ladies-sunglasses-o-neill-ons-9034-2-0-57161p_1288148.jpg;-;2;1;0;5;2;1;-;39.74;0.00%;-;48.46;0.00%;Sunglasses
S72139494;Ladies' Sunglasses O'Neill ONS 9034 2-0 57113P;https://www.bigbuy.eu/7734982/ladies-sunglasses-o-neill-ons-9034-2-0-57113p_1288144.jpg;-;2;1;0;5;2;1;-;39.74;0.00%;-;48.46;0.00%;Sunglasses
S72139493;Ladies' Sunglasses O'Neill ONS 9034 2-0 57102P;https://www.bigbuy.eu/7735031/ladies-sunglasses-o-neill-ons-9034-2-0-57102p_1288163.jpg;-;2;1;0;5;2;1;-;39.74;0.00%;-;48.46;0.00%;Sunglasses
S72139491;Ladies' Sunglasses O'Neill ONS 9033 2-0 56100P;https://www.bigbuy.eu/7735003/ladies-sunglasses-o-neill-ons-9033-2-0-56100p_1288152.jpg;-;2;1;0;5;2;1;-;39.74;0.00%;-;48.46;0.00%;Sunglasses
S72139490;Ladies' Sunglasses O'Neill ONS 9032 2-0 59113P;https://www.bigbuy.eu/7734981/ladies-sunglasses-o-neill-ons-9032-2-0-59113p_1288143.jpg;-;4;1;0;5;4;1;-;39.74;0.00%;-;48.46;0.00%;Sunglasses
S72139486;Ladies' Sunglasses O'Neill ONS 9030 2-0 52100P;https://www.bigbuy.eu/7734968/ladies-sunglasses-o-neill-ons-9030-2-0-52100p_1288137.jpg;-;2;1;0;5;2;1;-;39.74;0.00%;-;48.46;0.00%;Sunglasses
S72139468;Ladies' Sunglasses O'Neill ONS KEALIA 2-0 55161P;https://www.bigbuy.eu/7734960/ladies-sunglasses-o-neill-ons-kealia-2-0-55161p_1288133.jpg;-;1;1;0;5;1;1;-;39.74;0.00%;-;48.46;0.00%;Sunglasses
S72139465;Ladies' Sunglasses O'Neill ONS 9015 2-0 55160P;https://www.bigbuy.eu/7735053/ladies-sunglasses-o-neill-ons-9015-2-0-55160p_1288168.jpg;-;1;1;0;5;1;1;-;39.74;0.00%;-;48.46;0.00%;Sunglasses
S72139464;Ladies' Sunglasses O'Neill ONS 9014 2-0 55105P;https://www.bigbuy.eu/7734952/ladies-sunglasses-o-neill-ons-9014-2-0-55105p_1288132.jpg;-;2;1;0;5;2;1;-;39.74;0.00%;-;48.46;0.00%;Sunglasses
S72139461;Ladies' Sunglasses O'Neill ONS 9012 2-0 53105P;https://www.bigbuy.eu/7734949/ladies-sunglasses-o-neill-ons-9012-2-0-53105p_1288130.jpg;-;2;1;0;5;2;1;-;39.74;0.00%;-;48.46;0.00%;Sunglasses
S72139460;Ladies' Sunglasses O'Neill ONS 9012 2-0 53100P;https://www.bigbuy.eu/7735004/ladies-sunglasses-o-neill-ons-9012-2-0-53100p_1288151.jpg;-;2;1;0;5;2;1;-;39.74;0.00%;-;48.46;0.00%;Sunglasses
S72139459;Ladies' Sunglasses O'Neill ONS 9011 2-0 51104P;https://www.bigbuy.eu/7734964/ladies-sunglasses-o-neill-ons-9011-2-0-51104p_1288135.jpg;-;1;1;0;5;1;1;-;39.74;0.00%;-;48.46;0.00%;Sunglasses
S72139444;Ladies' Sunglasses Bulget BGY9003 50T02P;https://www.bigbuy.eu/7734977/ladies-sunglasses-bulget-bgy9003-50t02p_1288141.jpg;-;12;1;0;5;12;1;-;38.82;0.00%;-;47.34;0.00%;Sunglasses
S72139443;Ladies' Sunglasses Bulget BGY9003 50T01P;https://www.bigbuy.eu/7734961/ladies-sunglasses-bulget-bgy9003-50t01p_1288134.jpg;-;10;1;0;5;10;1;-;38.82;0.00%;-;47.34;0.00%;Sunglasses
S72139442;Ladies' Sunglasses Bulget BGY9003 50A01P;https://www.bigbuy.eu/7734922/ladies-sunglasses-bulget-bgy9003-50a01p_1288105.jpg;-;15;1;0;5;15;1;-;38.82;0.00%;-;47.34;0.00%;Sunglasses
S72139441;Ladies' Sunglasses Bulget BGY9002 49A01P;https://www.bigbuy.eu/7734917/ladies-sunglasses-bulget-bgy9002-49a01p_1288103.jpg;-;22;1;0;5;22;1;-;38.82;0.00%;-;47.34;0.00%;Sunglasses
S72139436;Ladies' Sunglasses Bulget BG9263 55G21;https://www.bigbuy.eu/7734910/ladies-sunglasses-bulget-bg9263-55g21_1288094.jpg;-;20;1;0;5;20;1;-;40.65;0.00%;-;49.57;0.00%;Sunglasses
S72139435;Ladies' Sunglasses Bulget BG9263 55E01;https://www.bigbuy.eu/7734908/ladies-sunglasses-bulget-bg9263-55e01_1288096.jpg;-;21;1;0;5;21;1;-;40.65;0.00%;-;49.57;0.00%;Sunglasses
S72139434;Ladies' Sunglasses Bulget BG9263 55A01;https://www.bigbuy.eu/7734890/ladies-sunglasses-bulget-bg9263-55a01_1288084.jpg;-;50;1;0;5;50;1;-;40.65;0.00%;-;49.57;0.00%;Sunglasses
S72139433;Ladies' Sunglasses Bulget BG9261 53P01;https://www.bigbuy.eu/7734942/ladies-sunglasses-bulget-bg9261-53p01_1288123.jpg;-;33;1;0;5;33;1;-;39.74;0.00%;-;48.46;0.00%;Sunglasses
S72139432;Ladies' Sunglasses Bulget BG9261 53G21;https://www.bigbuy.eu/7734936/ladies-sunglasses-bulget-bg9261-53g21_1288117.jpg;-;21;1;0;5;21;1;-;39.74;0.00%;-;48.46;0.00%;Sunglasses
S72139431;Ladies' Sunglasses Bulget BG9261 53A01;https://www.bigbuy.eu/7734944/ladies-sunglasses-bulget-bg9261-53a01_1288125.jpg;-;37;1;0;5;37;1;-;39.74;0.00%;-;48.46;0.00%;Sunglasses
